2018/2019,2018,08045811,Llar d'infants Lola Anglada,1,Públic,04,Corp. Locals,"C. Amàlia Soler, 142",08720,938 900 705,,0208,Barcelona Comarques,03,Alt Penedès,08305,083054,Vilafranca del Penedès,00,,05,Vilafranca del Penedès,,390798.102,4577338.782,1.694828607,41.340141849,a8045811@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.340141849, 1.694828607)"
2018/2019,2018,08045823,Llar d'infants Linda Vista,1,Públic,04,Corp. Locals,"C. Bonavista, 66",08940,933 753 501,934 743 342,0308,Baix Llobregat,11,Baix Llobregat,08073,080734,Cornellà de Llobregat,00,,03,Cornellà de Llobregat,Baix Llobregat Est,422779.37,4578722.837,2.076832383,41.356307223,a8045823@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.356307223, 2.076832383)"
2018/2019,2018,08045835,Llar d'infants La Trepa,1,Públic,04,Corp. Locals,"C. Vicenç Llivina, 7",08940,933 771 951,934 743 342,0308,Baix Llobregat,11,Baix Llobregat,08073,080734,Cornellà de Llobregat,00,,03,Cornellà de Llobregat,Baix Llobregat Est,422483.98,4578661.291,2.073309322,41.355724529,a8045835@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.355724529, 2.073309322)"
2018/2019,2018,08045847,Llar d'infants La Baldufa,1,Públic,04,Corp. Locals,"C. Marfull, 6",08940,933 760 538,,0308,Baix Llobregat,11,Baix Llobregat,08073,080734,Cornellà de Llobregat,00,,03,Cornellà de Llobregat,Baix Llobregat Est,423164.661,4579108.332,2.081389125,41.359816048,a8045847@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.359816048, 2.081389125)"
2018/2019,2018,08045859,Institut de Corbera de Llobregat,1,Públic,01,Dep.Ensenyament,"C. Andròmeda, 2",08757,936 880 864,936 881 024,0308,Baix Llobregat,11,Baix Llobregat,08072,080728,Corbera de Llobregat,00,,05,Corbera de Llobregat,,411277.731,4586017.699,1.938283788,41.420820328,a8045859@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.420820328, 1.938283788)"
2018/2019,2018,08045860,Institut Miramar,1,Públic,01,Dep.Ensenyament,"Av. Miramar, 16",08840,936 474 335,936 376 587,0308,Baix Llobregat,11,Baix Llobregat,08301,083015,Viladecans,00,,01,Viladecans,,416819.05,4574572.569,2.006155472,41.318334854,a8045860@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.318334854, 2.006155472)"
2018/2019,2018,08045872,Llar d'infants L'Esquitx,1,Públic,04,Corp. Locals,"C. Alemanya, 10",08228,937 851 449,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,03,,04,Terrassa,Vallès Occidental - Terrassa,420149.686,4599276.635,2.042681245,41.541164001,a8045872@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.541164001, 2.042681245)"
2018/2019,2018,08045884,Llar d'infants Espígol,1,Públic,04,Corp. Locals,"C. dels Ceps, 3 BA-1",08225,937 887 394,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,05,,04,Terrassa,Vallès Occidental - Terrassa,416278.015,4602466.17,1.995826256,41.569493138,a8045884@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.569493138, 1.995826256)"
2018/2019,2018,08045896,Llar d'infants Giravolt,1,Públic,04,Corp. Locals,"C. Maria Auxiliadora, 245",08224,937 892 229,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,04,,04,Terrassa,Vallès Occidental - Terrassa,416367.54,4601731.968,1.997002152,41.562890305,a8045896@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.562890305, 1.997002152)"
2018/2019,2018,08045902,Escola Bressol Moisès,1,Públic,04,Corp. Locals,"Camí de la Font de les Canyes, 27",08227,937 838 548,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,06,,04,Terrassa,Vallès Occidental - Terrassa,419235.576,4603592.954,2.03114306,41.579945316,a8045902@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.579945316, 2.03114306)"
2018/2019,2018,08045914,Llar d'infants Soleia,1,Públic,04,Corp. Locals,"C. Jacint Elies, 147",08222,937 803 511,937 839 759,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,02,,04,Terrassa,Vallès Occidental - Terrassa,419377.836,4602175.269,2.033039838,41.567191933,a8045914@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.567191933, 2.033039838)"
2018/2019,2018,08045926,Llar d'infants Tabalet,1,Públic,04,Corp. Locals,"Ctra. de Castellar, 410",08227,937 853 346,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,04,,04,Terrassa,Vallès Occidental - Terrassa,419308.343,4603112.114,2.032080532,41.575622203,a8045926@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.575622203, 2.032080532)"
2018/2019,2018,08045938,Llar d'infants La Ginesta,1,Públic,04,Corp. Locals,"C. Badalona, 5",08223,937 850 736,,0408,Vallès Occidental,40,Vallès Occidental,08279,082798,Terrassa,03,,04,Terrassa,Vallès Occidental - Terrassa,418474.539,4600114.695,2.022487143,41.548542692,a8045938@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.548542692, 2.022487143)"
2018/2019,2018,08045941,Llar d'infants Els Pinells,1,Públic,04,Corp. Locals,"C. de les Escoles, s/n",08736,938 979 189,,0208,Barcelona Comarques,03,Alt Penedès,08085,080850,Font-rubí,00,,04,Font-rubí,,387506.405,4585925.802,1.653903033,41.417016491,a8045941@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.417016491, 1.653903033)"
2018/2019,2018,08045951,Escola Bressol Sol Solet,1,Públic,04,Corp. Locals,"C. Cadmo, 2 (entrada C. Joaquim Blume)",08191,935 887 706,,0408,Vallès Occidental,40,Vallès Occidental,08184,081846,Rubí,00,,01,Rubí,Vallès Occidental Sud,418985.47,4594111.654,2.029420747,41.49453047,a8045951@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.49453047, 2.029420747)"
2018/2019,2018,08045963,Llar d'infants El Cuc,1,Públic,04,Corp. Locals,"C. Salvador Badia, 2",08233,938 359 467,938 359 407,0408,Vallès Occidental,40,Vallès Occidental,08291,082917,Vacarisses,00,,01,Vacarisses,Vallès Occidental - Terrassa,409830.572,4606649.09,1.917878541,41.606461986,a8045963@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.606461986, 1.917878541)"
2018/2019,2018,08045975,Llar d'infants L'Estel,1,Públic,04,Corp. Locals,"Pg. de la Riera de la Sala, 3",08692,938 290 121,938 381 302,1060,Catalunya Central,14,Berguedà,08175,081751,Puig-reig,00,,07,Puig-reig,,406843.539,4647520.303,1.875623615,41.974175314,a8045975@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.974175314, 1.875623615)"
2018/2019,2018,08045987,Llar d'infants Municipal,1,Públic,04,Corp. Locals,"C. Catalunya, 77",08552,938 126 389,938 126 389,1060,Catalunya Central,24,Osona,08278,082785,Taradell,00,,05,Taradell,Osona,440707.64,4635598.214,2.285514626,41.870079449,a8045987@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.870079449, 2.285514626)"
2018/2019,2018,08046001,Esc. de Música Municipal Aulos,1,Públic,04,Corp. Locals,"C. Sant Enric, 31",08290,935 805 893,,0408,Vallès Occidental,40,Vallès Occidental,08266,082665,Cerdanyola del Vallès,00,,01,Cerdanyola del Vallès,,427780.968,4593423.45,2.134863778,41.489173088,a8046001@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.489173088, 2.134863778)"
2018/2019,2018,08046013,Esc. de Música de Gràcia,2,Privat,26,Soc. Mercantils,"C. Sant  Lluís, 9 baixos",08012,934 160 120,,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,06,DM VI - Gràcia,01,Barcelona,,430128.231,4585249.166,2.16392542,41.415758906,a8046013@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.415758906, 2.16392542)"
2018/2019,2018,08046025,"Esc. de Música Fusió, Música i Dansa",2,Privat,26,Soc. Mercantils,"C. Cánovas del Castillo, 20",08190,935 892 819,,0408,Vallès Occidental,40,Vallès Occidental,08205,082055,Sant Cugat del Vallès,00,,03,Sant Cugat del Vallès,Vallès Occidental Sud,423540.507,4591063.463,2.084371148,41.467524982,a8046025@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.467524982, 2.084371148)"
2018/2019,2018,08046049,Esc. de Música Municipal,1,Públic,04,Corp. Locals,"C. Tarragona, 15",08260,938 682 937,,1060,Catalunya Central,07,Bages,08274,082747,Súria,00,,01,Súria,Bages,396538.832,4631796.934,1.754031339,41.831306,a8046049@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.831306, 1.754031339)"
2018/2019,2018,08046050,Esc. de Música Municipal,1,Públic,04,Corp. Locals,"C. Sentmenat, 4",08192,937 211 181,,0408,Vallès Occidental,40,Vallès Occidental,08238,082384,Sant Quirze del Vallès,00,,04,Sant Quirze del Vallès,Vallès Occidental - Sabadell,423191.867,4598524.123,2.079245214,41.534684529,a8046050@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.534684529, 2.079245214)"
2018/2019,2018,08046062,Llar d'infants Flor de Neu,1,Públic,04,Corp. Locals,"C. Sardana, 28",08600,938 221 705,938 211 787,1060,Catalunya Central,14,Berguedà,08022,080229,Berga,00,,01,Berga,,404259.963,4661288.105,1.842198189,42.097841622,a8046062@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(42.097841622, 1.842198189)"
2018/2019,2018,08046074,Llar d'infants Santa Anna,1,Públic,04,Corp. Locals,"C. Santa Anna, 17",08710,938 033 465,,1060,Catalunya Central,06,Anoia,08250,082508,Santa Margarida de Montbui,00,,01,Santa Margarida de Montbui,Anoia,383802.404,4603410.804,1.606221486,41.573938369,a8046074@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.573938369, 1.606221486)"
2018/2019,2018,08046098,Llar d'infants El Rodó,1,Públic,04,Corp. Locals,"Camí antic de Santa Creu, 2",08750,936 682 226,,0308,Baix Llobregat,11,Baix Llobregat,08123,081234,Molins de Rei,00,,01,Molins de Rei,,418189.983,4585121.213,2.021110074,41.41347988,a8046098@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.41347988, 2.021110074)"
2018/2019,2018,08046104,Llar d'infants Els Barrufets,1,Públic,04,Corp. Locals,"C. Comerç, 17",08759,936 830 818,,0308,Baix Llobregat,11,Baix Llobregat,08295,082956,Vallirana,00,,12,Vallirana Centre,,410864.459,4582018.131,1.933928019,41.384754309,a8046104@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.384754309, 1.933928019)"
2018/2019,2018,08046116,Llar d'infants Sant Climent,1,Públic,04,Corp. Locals,"C. Mixerris, 9",08849,936 584 006,936 370 971,0308,Baix Llobregat,11,Baix Llobregat,08204,082042,Sant Climent de Llobregat,00,,01,Sant Climent de Llobregat,,415902.572,4576987.639,1.994872741,41.339990721,a8046116@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.339990721, 1.994872741)"
2018/2019,2018,08046131,Llar d'infants Rosa Aymerich,1,Públic,04,Corp. Locals,"C. Emília Carles, 22-24",08348,937 531 856,,0508,Maresme - Vallès Oriental,21,Maresme,08030,080305,Cabrils,00,,01,Cabrils,Maresme Sud,447227.044,4597441.466,2.367446586,41.526879168,a8046131@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.526879168, 2.367446586)"
2018/2019,2018,08046141,Llar d'infants Sol Solet,1,Públic,04,Corp. Locals,"Av. del Canal, 114-116",08820,934 782 391,,0308,Baix Llobregat,11,Baix Llobregat,08169,081691,El Prat de Llobregat,00,,01,El Prat de Llobregat,Baix Llobregat Delta,423985.471,4575437.316,2.091660795,41.32683071,a8046141@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.32683071, 2.091660795)"
2018/2019,2018,08046165,Llar d'infants El Cucut,1,Públic,04,Corp. Locals,"Pl. Escoles, s/n",08231,937 887 262,,0408,Vallès Occidental,40,Vallès Occidental,08290,082900,Ullastrell,00,,01,Ullastrell,Vallès Occidental - Terrassa,412971.003,4597709.66,1.956856535,41.526303346,a8046165@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.526303346, 1.956856535)"
2018/2019,2018,08046189,Escola Bressol Gotims,1,Públic,04,Corp. Locals,"C. Lluís Companys, 1-3",08734,938 172 792,938 172 792,0208,Barcelona Comarques,03,Alt Penedès,08145,081458,Olèrdola,00,,02,Sant Miquel d'Olèrdola,,390407.719,4575714.041,1.69045704,41.325457467,a8046189@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.325457467, 1.69045704)"
2018/2019,2018,08046219,Esc. de Música Municipal de Parets del Vallès,1,Públic,04,Corp. Locals,"Parc de la Linera, s/n",08150,935 624 002,935 624 002,0508,Maresme - Vallès Oriental,41,Vallès Oriental,08159,081593,Parets del Vallès,00,,03,Parets del Vallès,,436060.054,4602937.642,2.233021091,41.575566762,a8046219@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.575566762, 2.233021091)"
2018/2019,2018,08046232,Esc. de Música Municipal Torre Balada,1,Públic,04,Corp. Locals,"Caldes, 56",08211,937 144 322,,0408,Vallès Occidental,40,Vallès Occidental,08051,080517,Castellar del Vallès,00,,04,Castellar del Vallès,,424265.329,4607726.409,2.090950577,41.617664465,a8046232@xtec.cat,,,,,,,,,,,,,,,,,,,,,,,,MUSE,,,,,,,"(41.617664465, 2.090950577)"
2018/2019,2018,08046244,Llar d'infants Rodona,1,Públic,04,Corp. Locals,"C. Nemesi Valls, 35",08210,937 190 801,,0408,Vallès Occidental,40,Vallès Occidental,08252,082520,Barberà del Vallès,00,,02,Barberà del Vallès,,427226.727,4596466.633,2.127857365,41.516531103,a8046244@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.516531103, 2.127857365)"
2018/2019,2018,08046256,Llar d'infants Xerinola,1,Públic,04,Corp. Locals,"Pl. Gaudí, s/n",08210,937 180 604,,0408,Vallès Occidental,40,Vallès Occidental,08252,082520,Barberà del Vallès,00,,02,Barberà del Vallès,,426831.058,4596171.552,2.12315192,41.513837436,a8046256@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.513837436, 2.12315192)"
2018/2019,2018,08046268,Llar d'infants Sol Solet,1,Públic,04,Corp. Locals,"C. Marie Curie, s/n",08787,938 086 664,,1060,Catalunya Central,06,Anoia,08165,081653,La Pobla de Claramunt,00,,01,La Pobla de Claramunt,Anoia,389692.139,4601466.939,1.677206801,41.557268573,a8046268@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.557268573, 1.677206801)"
2018/2019,2018,08046281,Escola Estel-Guinardó,1,Públic,01,Dep.Ensenyament,"C. Telegraf, 58",08041,934 504 994,933 479 110,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,07,DM VII - Horta - Guinardó,01,Barcelona,,430854.139,4585437.868,2.172589072,41.417521264,a8046281@xtec.cat,,EINF2C,EPRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.417521264, 2.172589072)"
2018/2019,2018,08046293,Escola Cavall Bernat,1,Públic,01,Dep.Ensenyament,"C. Badal, 113",08014,933 322 930,933 322 930,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,03,DM III - Sants - Montjuïc,01,Barcelona,,427404.358,4580308.899,2.13192769,41.371022523,a8046293@xtec.cat,,EINF2C,EPRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.371022523, 2.13192769)"
2018/2019,2018,08046311,Escola Bressol Can Bruixa,1,Públic,04,Corp. Locals,"C. Vallespir, 198",08014,934 914 817,934 914 817,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,04,DM IV - Les Corts,01,Barcelona,,427533.205,4581887.23,2.133279516,41.385249554,a8046311@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.385249554, 2.133279516)"
2018/2019,2018,08046323,Escola Bressol Barrufets,1,Públic,04,Corp. Locals,"C. de la Marina, 356, interior",08025,934 551 042,934 551 042,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,02,DM II - Eixample,01,Barcelona,,430651.416,4584360.533,2.170286987,41.407800627,a8046323@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.407800627, 2.170286987)"
2018/2019,2018,08046335,Escola Bressol Bellmunt,1,Públic,04,Corp. Locals,"C. Font Florida, s/n",08038,933 325 945,933 325 945,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,03,DM III - Sants - Montjuïc,01,Barcelona,,428292.051,4579959.262,2.142582607,41.367953042,a8046335@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.367953042, 2.142582607)"
2018/2019,2018,08046360,Escola Bressol Canigó,1,Públic,04,Corp. Locals,"C. dels Àngels, 7",08001,934 422 051,,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,01,DM I - Ciutat vella,01,Barcelona,,430414.541,4581564.416,2.167774508,41.38259646,a8046360@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.38259646, 2.167774508)"
2018/2019,2018,08046384,Escola Bressol Cadí,1,Públic,04,Corp. Locals,"C. de l'Om, 11",08001,934 424 844,934 424 844,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,01,DM I - Ciutat vella,01,Barcelona,,430788.452,4580827.968,2.172330048,41.375995746,a8046384@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.375995746, 2.172330048)"
2018/2019,2018,08046396,Xalest,2,Privat,27,Soc. Civils,"C. Turina, 11",08201,937 260 152,,0408,Vallès Occidental,40,Vallès Occidental,08187,081878,Sabadell,00,,03,Sabadell,Vallès Occidental - Sabadell,423580.834,4600130.4,2.083703263,41.549188274,a8046396@xtec.cat,,,,,,,,,,,EE,PFI,,,,,,,,,,,,,,,,,,,"(41.549188274, 2.083703263)"
2018/2019,2018,08046402,Escola Bressol Cerdanyola,1,Públic,04,Corp. Locals,"C. Pedraforca, 2",08303,937 980 384,937 980 384,0508,Maresme - Vallès Oriental,21,Maresme,08121,081213,Mataró,00,,01,Mataró,Mataró,452289.993,4598470.525,2.428048007,41.536465627,a8046402@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.536465627, 2.428048007)"
2018/2019,2018,08046414,Llar d'infants La Llàntia,1,Públic,04,Corp. Locals,"C. de Galícia, 3-9",08303,937 990 002,937 990 002,0508,Maresme - Vallès Oriental,21,Maresme,08121,081213,Mataró,00,,01,Mataró,Mataró,452198.139,4599559.865,2.426860281,41.546271764,a8046414@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.546271764, 2.426860281)"
2018/2019,2018,08046426,Llar d'infants Rocafonda,1,Públic,04,Corp. Locals,"C. Santiago Rusiñol, 1-23",08304,937 964 003,937 964 003,0508,Maresme - Vallès Oriental,21,Maresme,08121,081213,Mataró,00,,01,Mataró,Mataró,454163.692,4599822.61,2.45040596,41.548753337,a8046426@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.548753337, 2.45040596)"
2018/2019,2018,08046438,Llar d'infants Les Figueretes,1,Públic,04,Corp. Locals,"Baixada de les Figueretes, 1",08301,937 962 102,937 962 102,0508,Maresme - Vallès Oriental,21,Maresme,08121,081213,Mataró,00,,01,Mataró,Mataró,453989.681,4598896.971,2.44839046,41.540406146,a8046438@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.540406146, 2.44839046)"
2018/2019,2018,08046451,Llar d'infants Tabalet,1,Públic,04,Corp. Locals,"Rda.. de Francesc Macià, 119",08302,937 994 901,937 994 901,0508,Maresme - Vallès Oriental,21,Maresme,08121,081213,Mataró,00,,01,Mataró,Mataró,452747.572,4598461.59,2.43353395,41.536412296,a8046451@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.536412296, 2.43353395)"
2018/2019,2018,08046463,Llar d'infants Mainada,1,Públic,04,Corp. Locals,"Pl. Anselm Clavé, s/n",08262,938 360 450,938 360 301,1060,Catalunya Central,07,Bages,08038,080386,Callús,00,,02,Callús,Bages,398929.715,4626220.597,1.783768285,41.781400133,a8046463@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.781400133, 1.783768285)"
2018/2019,2018,08046475,EA de la Garriga,1,Públic,04,Corp. Locals,"C. Negociant, 79",08530,938 605 990,938 605 996,0508,Maresme - Vallès Oriental,41,Vallès Oriental,08088,080885,La Garriga,00,,01,La Garriga,Vallès Oriental - Granollers,440720.636,4615746.71,2.287652772,41.691291563,a8046475@xtec.cat,,,,,,,,,,,,PFI,PA01,CFAM,PA02,CFAS,,,,,,,,,,,,,,,"(41.691291563, 2.287652772)"
2018/2019,2018,08046499,Llar d'infants Rexics,1,Públic,04,Corp. Locals,"C. Pla de la Vila, s/n, Canet de Fals",08259,938 366 156,,1060,Catalunya Central,07,Bages,08084,080847,Fonollosa,00,,03,Fonollosa,Bages,395487.933,4624031.419,1.742746028,41.761241025,a8046499@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.761241025, 1.742746028)"
2018/2019,2018,08046517,Escola Bressol Cargol,1,Públic,04,Corp. Locals,"C. Mossèn Josep Bundó, 6",08032,934 293 641,934 293 641,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,07,DM VII - Horta - Guinardó,01,Barcelona,,430410.236,4586500.212,2.167155544,41.427051076,a8046517@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.427051076, 2.167155544)"
2018/2019,2018,08046530,Escola Bressol El Tren,1,Públic,04,Corp. Locals,"C. de Palafrugell, 4",08033,933 462 251,933 462 251,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,09,DM IX - Sant Andreu,01,Barcelona,,432597.649,4589094.828,2.193042357,41.450606413,a8046530@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.450606413, 2.193042357)"
2018/2019,2018,08046542,Escola Bressol El Vent,1,Públic,04,Corp. Locals,"C. Miguel Hernández, 20",08042,934 273 745,934 273 745,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,08,DM VIII - Nou Barris,01,Barcelona,,430313.042,4588286.973,2.165786414,41.443135296,a8046542@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.443135296, 2.165786414)"
2018/2019,2018,08046581,Institut Lluís Vives,1,Públic,01,Dep.Ensenyament,"C. Canalejas, 107",08028,934 317 094,,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,03,DM III - Sants - Montjuïc,01,Barcelona,,427082.391,4580401.96,2.128066963,41.371831579,a8046581@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.371831579, 2.128066963)"
2018/2019,2018,08046608,Institut Príncep de Viana,1,Públic,01,Dep.Ensenyament,"C. Torroella de Montgrí, 6-18",08027,934 084 265,934 083 183,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,09,DM IX - Sant Andreu,01,Barcelona,,432032.445,4586586.483,2.186558409,41.427966992,a8046608@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.427966992, 2.186558409)"
2018/2019,2018,08046645,Institut Molí de la Vila,1,Públic,01,Dep.Ensenyament,"C. Doctor Fleming, 24",08786,938 011 059,938 013 892,1060,Catalunya Central,06,Anoia,08044,080446,Capellades,00,,01,Capellades,Anoia,390413.577,4598682.978,1.686363564,41.532298159,a8046645@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.532298159, 1.686363564)"
2018/2019,2018,08046657,Institut Joaquim Blume,1,Públic,01,Dep.Ensenyament,"C. Sant Mateu, 27-37",08950,934 804 900,934 804 914,0308,Baix Llobregat,11,Baix Llobregat,08077,080771,Esplugues de Llobregat,00,,01,Esplugues de Llobregat,Baix Llobregat Est,424413.841,4581178.761,2.096063898,41.378581676,a8046657@xtec.cat,,,,ESO,BATX,,,,,CFPS,,,,,,,,,,,,,,,,,,,,,"(41.378581676, 2.096063898)"
2018/2019,2018,08046669,Institut Ribot i Serra,1,Públic,01,Dep.Ensenyament,"C. Concha Espina, 33",08204,937 121 322,937 113 457,0408,Vallès Occidental,40,Vallès Occidental,08187,081878,Sabadell,06,,03,Sabadell,Vallès Occidental - Sabadell,425908.19,4597535.312,2.111925734,41.526035077,a8046669@xtec.cat,,,,ESO,BATX,AA01,CFPM,,AA03,CFPS,,PFI,,,,,,,,,,,,,,,,,,,"(41.526035077, 2.111925734)"
2018/2019,2018,08046906,Escola Bressol La Mar,1,Públic,04,Corp. Locals,"C. Andrea Dòria, 40",08003,932 215 124,932 215 124,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,080193,Barcelona,01,DM I - Ciutat vella,01,Barcelona,,432505.936,4581339.457,2.192809738,41.38074848,a8046906@xtec.cat,EINF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.38074848, 2.192809738)"
2018/2019,2018,08046670,Institut Angeleta Ferrer i Sensat,1,Públic,01,Dep.Ensenyament,"C. Granollers, 43",08190,935 893 882,935 894 840,0408,Vallès Occidental,40,Vallès Occidental,08205,082055,Sant Cugat del Vallès,00,,03,Sant Cugat del Vallès,Vallès Occidental Sud,422474.484,4592101.608,2.071473334,41.476772521,a8046670@xtec.cat,,,,ESO,BATX,,,,,,,,,,,,,,,,,,,,,,,,,,"(41.476772521, 2.071473334)"
2018/2019,2018,08046682,Institut de Castellar,1,Públic,01,Dep.Ensenyament,"C. Carrasco i Formiguera, 6",08211,937 144 344,937 144 344,0408,Vallès Occidental,40,Vallès Occidental,08051,080517,Castellar del Vallès,00,,04,Castellar del Vallès,,423623.091,4606935.689,2.083343524,41.610481931,a8046682@xtec.cat,,,,ESO,BATX,,CFPM,,,CFPS,,,,,,,,,,,,,,,,,,,,,"(41.610481931, 2.083343524)"
